field_name,source_file,source_sha256,line_start,line_end,initial_value,update_condition,serialized_value,semantic_status,notes
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,79cedb7fb28cb4af0f30608abec0f21d1de06bc49271512865f12d5fd37feb2f,13,17,UNKNOWN,13: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p2_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d3_p1_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p2_CLEAN already has episode_summary.json\n16: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d1_p0_CLEAN already has episode_summary.json\n17: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,79cedb7fb28cb4af0f30608abec0f21d1de06bc49271512865f12d5fd37feb2f,14,18,UNKNOWN,14: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d3_p1_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p2_CLEAN already has episode_summary.json\n16: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d1_p0_CLEAN already has episode_summary.json\n17: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d2_p1_CLEAN already has episode_summary.json\n18: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f04_s0_d1_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,79cedb7fb28cb4af0f30608abec0f21d1de06bc49271512865f12d5fd37feb2f,15,19,UNKNOWN,15: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p2_CLEAN already has episode_summary.json\n16: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d1_p0_CLEAN already has episode_summary.json\n17: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d2_p1_CLEAN already has episode_summary.json\n18: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d1_p2_CLEAN already has episode_summary.json\n19: [FAIL] RANDOM_TIME::vis_formal_f08_s0_d3_p0_CLEAN has partial output — refusing to overwrite,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s2_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,79cedb7fb28cb4af0f30608abec0f21d1de06bc49271512865f12d5fd37feb2f,16,20,UNKNOWN,"16: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d1_p0_CLEAN already has episode_summary.json\n17: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d2_p1_CLEAN already has episode_summary.json\n18: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d1_p2_CLEAN already has episode_summary.json\n19: [FAIL] RANDOM_TIME::vis_formal_f08_s0_d3_p0_CLEAN has partial output — refusing to overwrite\n20: GPU 1 DONE: 18 jobs in 0s, 1 FAILED",episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s3_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,1,4,UNKNOWN,1: GPU 3: 18 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,1,5,UNKNOWN,1: GPU 3: 18 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,2,6,UNKNOWN,2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,3,7,UNKNOWN,3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,4,8,UNKNOWN,4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,5,9,UNKNOWN,5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,6,10,UNKNOWN,6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,7,11,UNKNOWN,7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,8,12,UNKNOWN,8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,9,13,UNKNOWN,9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,10,14,UNKNOWN,10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,11,15,UNKNOWN,11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,12,16,UNKNOWN,12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json\n16: [15/18] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN START,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,13,17,UNKNOWN,13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json\n16: [15/18] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN START\n17: [15/18] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN COMPLETE (127s),episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,16,20,UNKNOWN,16: [15/18] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN START\n17: [15/18] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN COMPLETE (127s)\n18: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d1_p2_CLEAN already has episode_summary.json\n19: [17/18] RANDOM_TIME::vis_formal_f04_s1_d1_p0_CLEAN START\n20: [17/18] RANDOM_TIME::vis_formal_f04_s1_d1_p0_CLEAN COMPLETE (123s),episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s1_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,19,22,UNKNOWN,"19: [17/18] RANDOM_TIME::vis_formal_f04_s1_d1_p0_CLEAN START\n20: [17/18] RANDOM_TIME::vis_formal_f04_s1_d1_p0_CLEAN COMPLETE (123s)\n21: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d2_p1_CLEAN already has episode_summary.json\n22: GPU 3 DONE: 18 jobs in 251s, 0 FAILED",episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s0_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,1,4,UNKNOWN,1: GPU 5: 17 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,1,5,UNKNOWN,1: GPU 5: 17 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,2,6,UNKNOWN,2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,3,7,UNKNOWN,3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,4,8,UNKNOWN,4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,5,9,UNKNOWN,5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,6,10,UNKNOWN,6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,7,11,UNKNOWN,7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,8,12,UNKNOWN,8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,9,13,UNKNOWN,9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,10,14,UNKNOWN,10: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d1_p0_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p2_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d1_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,11,15,UNKNOWN,11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p2_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p2_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d1_p0_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,12,16,UNKNOWN,12: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d2_p0_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p2_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d1_p0_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p1_CLEAN already has episode_summary.json\n16: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f07_s0_d1_p0_CLEAN already has episode_summary.json
